Year,Country,Sport,Discipline,GoldCount,SilverCount,BronzeCount
2008,CHN,Wrestling,Wrestling Free.,1,1,0
2008,CHN,Wrestling,Wrestling Gre-R,0,1,0
2008,CMR,Athletics,Athletics,1,0,0
2008,COL,Weightlifting,Weightlifting,0,1,0
2008,COL,Wrestling,Wrestling Free.,0,0,1
2008,CRO,Athletics,Athletics,0,1,0
2008,CRO,Gymnastics,Artistic G.,0,1,0
2008,CRO,Shooting,Shooting,0,0,1
2008,CRO,Taekwondo,Taekwondo,0,0,2
2008,CUB,Athletics,Athletics,1,2,2
2008,CUB,Baseball,Baseball,0,1,0
2008,CUB,Boxing,Boxing,0,4,4
2008,CUB,Cycling,Cycling Track,0,1,0
2008,CUB,Judo,Judo,0,3,3
2008,CUB,Shooting,Shooting,0,0,1
2008,CUB,Taekwondo,Taekwondo,0,0,1
2008,CUB,Wrestling,Wrestling Gre-R,1,0,0
2008,CZE,Athletics,Athletics,1,0,0
2008,CZE,Canoe / Kayak,Canoe / Kayak S,0,1,0
2008,CZE,Rowing,Rowing,0,1,0
2008,CZE,Shooting,Shooting,2,1,0
2008,DEN,Aquatics,Swimming,0,0,1
2008,DEN,Canoe / Kayak,Canoe / Kayak F,0,1,0
2008,DEN,Cycling,Cycling Track,0,1,0
2008,DEN,Equestrian,Dressage,0,0,2
2008,DEN,Rowing,Rowing,1,0,1
2008,DEN,Sailing,Sailing,1,0,0
2008,DOM,Boxing,Boxing,1,0,0
2008,DOM,Taekwondo,Taekwondo,0,1,0
2008,ECU,Athletics,Athletics,0,1,0
2008,EGY,Judo,Judo,0,0,1
2008,ESP,Aquatics,Synchronized S.,0,2,0
2008,ESP,Basketball,Basketball,0,1,0
2008,ESP,Canoe / Kayak,Canoe / Kayak F,1,2,0
2008,ESP,Cycling,Cycling Road,1,0,0
2008,ESP,Cycling,Cycling Track,1,1,1
2008,ESP,Fencing,Fencing,0,0,1
2008,ESP,Gymnastics,Artistic G.,0,1,0
2008,ESP,Handball,Handball,0,0,1
2008,ESP,Hockey,Hockey,0,1,0
2008,ESP,Sailing,Sailing,1,1,0
2008,ESP,Tennis,Tennis,1,1,0
2008,EST,Athletics,Athletics,1,0,0
2008,EST,Rowing,Rowing,0,1,0
2008,ETH,Athletics,Athletics,4,1,2
2008,FIN,Athletics,Athletics,0,0,1
2008,FIN,Rowing,Rowing,0,1,0
2008,FIN,Shooting,Shooting,1,0,1
2008,FRA,Aquatics,Swimming,1,2,3
2008,FRA,Archery,Archery,0,0,1
2008,FRA,Athletics,Athletics,0,1,1
2008,FRA,Boxing,Boxing,0,2,1
2008,FRA,Canoe / Kayak,Canoe / Kayak F,0,0,1
2008,FRA,Canoe / Kayak,Canoe / Kayak S,0,1,0
2008,FRA,Cycling,BMX,1,1,0
2008,FRA,Cycling,Cycling Track,0,1,1
2008,FRA,Cycling,Mountain Bike,1,1,0
2008,FRA,Fencing,Fencing,2,2,0
2008,FRA,Gymnastics,Artistic G.,0,1,1
2008,FRA,Handball,Handball,1,0,0
2008,FRA,Judo,Judo,0,2,2
2008,FRA,Rowing,Rowing,0,0,2
2008,FRA,Sailing,Sailing,0,1,2
2008,FRA,Shooting,Shooting,0,0,1
2008,FRA,Taekwondo,Taekwondo,0,0,1
2008,FRA,Weightlifting,Weightlifting,0,1,0
2008,FRA,Wrestling,Wrestling Gre-R,1,0,1
2008,GBR,Aquatics,Swimming,2,2,2
2008,GBR,Athletics,Athletics,1,2,1
2008,GBR,Boxing,Boxing,1,0,2
2008,GBR,Canoe / Kayak,Canoe / Kayak F,1,0,1
2008,GBR,Canoe / Kayak,Canoe / Kayak S,0,1,0
2008,GBR,Cycling,Cycling Road,1,1,0
2008,GBR,Cycling,Cycling Track,7,3,2
2008,GBR,Equestrian,Eventing,0,0,3
2008,GBR,Gymnastics,Artistic G.,0,0,1
2008,GBR,Modern Pentathlon,Modern Pentath.,0,1,0
2008,GBR,Rowing,Rowing,2,2,2
2008,GBR,Sailing,Sailing,4,1,1
2008,GBR,Taekwondo,Taekwondo,0,0,1
2008,GEO,Judo,Judo,1,0,0
2008,GEO,Shooting,Shooting,0,0,1
2008,GEO,Wrestling,Wrestling Free.,1,0,2
2008,GEO,Wrestling,Wrestling Gre-R,1,0,0
2008,GER,Aquatics,Diving,0,1,1
2008,GER,Aquatics,Swimming,2,0,1
2008,GER,Athletics,Athletics,0,0,1
2008,GER,Canoe / Kayak,Canoe / Kayak F,2,2,3
2008,GER,Canoe / Kayak,Canoe / Kayak S,1,0,0
2008,GER,Cycling,Cycling Track,0,1,1
2008,GER,Cycling,Mountain Bike,1,0,0
2008,GER,Equestrian,Dressage,1,1,1
2008,GER,Equestrian,Eventing,3,0,0
2008,GER,Fencing,Fencing,2,0,0
2008,GER,Football,Football,0,0,1
2008,GER,Gymnastics,Artistic G.,0,1,1
2008,GER,Hockey,Hockey,1,0,0
2008,GER,Judo,Judo,1,0,0
2008,GER,Modern Pentathlon,Modern Pentath.,1,0,0
2008,GER,Rowing,Rowing,0,1,1
2008,GER,Sailing,Sailing,0,0,1
2008,GER,Shooting,Shooting,0,1,3
2008,GER,Table Tennis,Table Tennis,0,1,0
2008,GER,Triathlon,Triathlon,1,0,0
2008,GER,Weightlifting,Weightlifting,1,0,0
2008,GER,Wrestling,Wrestling Gre-R,0,1,0
2008,GRE,Athletics,Athletics,0,0,1
2008,GRE,Rowing,Rowing,0,1,0
2008,GRE,Sailing,Sailing,0,0,1
2008,GRE,Taekwondo,Taekwondo,0,1,0
2008,HUN,Aquatics,Swimming,0,3,0
2008,HUN,Aquatics,Water polo,1,0,0
2008,HUN,Canoe / Kayak,Canoe / Kayak F,2,1,1
2008,HUN,Fencing,Fencing,0,0,1
2008,HUN,Wrestling,Wrestling Gre-R,0,1,0
2008,INA,Badminton,Badminton,1,2,1
2008,INA,Weightlifting,Weightlifting,0,0,2
2008,IND,Boxing,Boxing,0,0,1
2008,IND,Shooting,Shooting,1,0,0
2008,IND,Wrestling,Wrestling Free.,0,0,1
2008,IRI,Taekwondo,Taekwondo,1,0,0
2008,IRI,Wrestling,Wrestling Free.,0,0,1
2008,IRL,Boxing,Boxing,0,1,2
2008,ISL,Handball,Handball,0,1,0
2008,ISR,Sailing,Sailing,0,0,1
2008,ITA,Aquatics,Swimming,1,1,0
2008,ITA,Archery,Archery,0,1,0
2008,ITA,Athletics,Athletics,1,0,1
2008,ITA,Boxing,Boxing,1,1,1
2008,ITA,Canoe / Kayak,Canoe / Kayak F,0,1,1
2008,ITA,Cycling,Cycling Road,0,0,1
2008,ITA,Fencing,Fencing,2,0,5
2008,ITA,Judo,Judo,1,0,0
2008,ITA,Rowing,Rowing,0,1,0
2008,ITA,Sailing,Sailing,0,1,1
2008,ITA,Shooting,Shooting,1,2,0
2008,ITA,Taekwondo,Taekwondo,0,1,0
2008,ITA,Wrestling,Wrestling Gre-R,1,0,0
2008,JAM,Athletics,Athletics,6,2,2
2008,JPN,Aquatics,Swimming,2,0,3
2008,JPN,Aquatics,Synchronized S.,0,0,1
2008,JPN,Athletics,Athletics,0,0,1
2008,JPN,Cycling,Cycling Track,0,0,1
2008,JPN,Fencing,Fencing,0,1,0
2008,JPN,Gymnastics,Artistic G.,0,2,0
2008,JPN,Judo,Judo,4,1,2
2008,JPN,Softball,Softball,1,0,0
2008,JPN,Wrestling,Wrestling Free.,2,2,2
2008,KAZ,Boxing,Boxing,1,0,1
2008,KAZ,Judo,Judo,0,1,0
2008,KAZ,Taekwondo,Taekwondo,0,0,1
2008,KAZ,Weightlifting,Weightlifting,1,2,1
2008,KAZ,Wrestling,Wrestling Free.,0,1,2
2008,KAZ,Wrestling,Wrestling Gre-R,0,0,2
2008,KEN,Athletics,Athletics,6,4,4
2008,KGZ,Wrestling,Wrestling Gre-R,0,1,1
2008,KOR,Aquatics,Swimming,1,1,0
2008,KOR,Archery,Archery,2,2,1
2008,KOR,Badminton,Badminton,2,1,1
2008,KOR,Baseball,Baseball,1,0,0
2008,KOR,Boxing,Boxing,0,0,1
2008,KOR,Fencing,Fencing,0,1,0
2008,KOR,Gymnastics,Artistic G.,0,1,0
2008,KOR,Handball,Handball,0,0,1
2008,KOR,Judo,Judo,1,2,1
2008,KOR,Shooting,Shooting,1,1,0
2008,KOR,Table Tennis,Table Tennis,0,0,2
2008,KOR,Taekwondo,Taekwondo,4,0,0
2008,KOR,Weightlifting,Weightlifting,2,1,0
2008,KOR,Wrestling,Wrestling Gre-R,0,0,1
2008,LAT,Athletics,Athletics,0,1,0
2008,LAT,Cycling,BMX,1,0,0
2008,LAT,Weightlifting,Weightlifting,0,0,1
2008,LTU,Athletics,Athletics,0,0,1
2008,LTU,Modern Pentathlon,Modern Pentath.,0,1,1
2008,LTU,Sailing,Sailing,0,1,0
2008,LTU,Wrestling,Wrestling Gre-R,0,0,1
2008,MAR,Athletics,Athletics,0,1,1
2008,MAS,Badminton,Badminton,0,1,0
2008,MDA,Boxing,Boxing,0,0,1
2008,MEX,Aquatics,Diving,0,0,1
2008,MEX,Taekwondo,Taekwondo,2,0,0
2008,MGL,Boxing,Boxing,1,1,0
2008,MGL,Judo,Judo,1,0,0
2008,MGL,Shooting,Shooting,0,1,0
2008,MRI,Boxing,Boxing,0,0,1
2008,NED,Aquatics,Swimming,2,0,0
2008,NED,Aquatics,Water polo,1,0,0
2008,NED,Cycling,Cycling Track,1,0,0
2008,NED,Equestrian,Dressage,1,2,0
2008,NED,Hockey,Hockey,1,0,0
2008,NED,Judo,Judo,0,1,4
2008,NED,Rowing,Rowing,1,1,0
2008,NED,Sailing,Sailing,0,2,0
2008,NGR,Athletics,Athletics,0,0,2
2008,NGR,Football,Football,0,1,0
2008,NGR,Taekwondo,Taekwondo,0,0,1
2008,NOR,Aquatics,Swimming,0,1,1
2008,NOR,Athletics,Athletics,1,1,0
2008,NOR,Canoe / Kayak,Canoe / Kayak F,0,1,0
2008,NOR,Handball,Handball,1,0,0
2008,NOR,Rowing,Rowing,1,0,0
2008,NOR,Shooting,Shooting,0,1,0
2008,NOR,Taekwondo,Taekwondo,0,1,0
2008,NZL,Athletics,Athletics,1,1,0
2008,NZL,Cycling,Cycling Track,0,1,1
2008,NZL,Rowing,Rowing,1,0,2
2008,NZL,Sailing,Sailing,1,0,0
2008,NZL,Triathlon,Triathlon,0,0,1
2008,PAN,Athletics,Athletics,1,0,0
2008,POL,Athletics,Athletics,1,1,0
2008,POL,Canoe / Kayak,Canoe / Kayak F,0,1,0
2008,POL,Cycling,Mountain Bike,0,1,0
2008,POL,Fencing,Fencing,0,1,0
2008,POL,Gymnastics,Artistic G.,1,0,0
2008,POL,Rowing,Rowing,1,1,0
2008,POL,Weightlifting,Weightlifting,0,1,0
2008,POL,Wrestling,Wrestling Free.,0,0,1
2008,POR,Athletics,Athletics,1,0,0
2008,POR,Triathlon,Triathlon,0,1,0
2008,PRK,Gymnastics,Artistic G.,1,0,0
2008,PRK,Judo,Judo,0,1,2
2008,PRK,Weightlifting,Weightlifting,1,0,1
2008,ROU,Athletics,Athletics,1,0,0
2008,ROU,Fencing,Fencing,0,1,1
2008,ROU,Gymnastics,Artistic G.,1,0,1
2008,ROU,Judo,Judo,1,0,0
2008,ROU,Rowing,Rowing,1,0,1
2008,RSA,Athletics,Athletics,0,1,0
2008,RUS,Aquatics,Diving,0,3,2
2008,RUS,Aquatics,Swimming,1,1,2
2008,RUS,Aquatics,Synchronized S.,2,0,0
2008,RUS,Archery,Archery,0,0,1
2008,RUS,Athletics,Athletics,6,5,7
2008,RUS,Basketball,Basketball,0,0,1
2008,RUS,Boxing,Boxing,2,0,1
2008,RUS,Canoe / Kayak,Canoe / Kayak F,1,1,0
2008,RUS,Canoe / Kayak,Canoe / Kayak S,0,0,1
2008,RUS,Cycling,Cycling Track,0,0,1
2008,RUS,Cycling,Mountain Bike,0,0,1
2008,RUS,Fencing,Fencing,1,0,0
2008,RUS,Gymnastics,Artistic G.,0,0,2
2008,RUS,Gymnastics,Rhythmic G.,2,0,0
2008,RUS,Handball,Handball,0,1,0
2008,RUS,Modern Pentathlon,Modern Pentath.,1,0,0
2008,RUS,Shooting,Shooting,0,2,2
2008,RUS,Tennis,Tennis,1,1,1
2008,RUS,Volleyball,Volleyball,0,0,1
2008,RUS,Weightlifting,Weightlifting,0,4,3
2008,RUS,Wrestling,Wrestling Free.,3,2,2
2008,RUS,Wrestling,Wrestling Gre-R,3,1,0
2008,SIN,Table Tennis,Table Tennis,0,1,0
2008,SLO,Aquatics,Swimming,0,1,0
2008,SLO,Athletics,Athletics,1,0,0
2008,SLO,Judo,Judo,0,0,1
2008,SLO,Sailing,Sailing,0,1,0
2008,SLO,Shooting,Shooting,0,0,1
2008,SRB,Aquatics,Swimming,0,1,0
2008,SRB,Aquatics,Water polo,0,0,1
2008,SRB,Tennis,Tennis,0,0,1
2008,SUD,Athletics,Athletics,0,1,0
2008,SUI,Cycling,Cycling Road,1,0,2
2008,SUI,Cycling,Mountain Bike,0,0,1
2008,SUI,Equestrian,Jumping,0,0,2
2008,SUI,Judo,Judo,0,0,1
2008,SUI,Tennis,Tennis,1,0,0
2008,SVK,Canoe / Kayak,Canoe / Kayak F,0,1,0
2008,SVK,Canoe / Kayak,Canoe / Kayak S,3,0,0
2008,SVK,Shooting,Shooting,0,1,0
2008,SVK,Wrestling,Wrestling Free.,0,0,1
2008,SWE,Cycling,Cycling Road,0,2,0
2008,SWE,Equestrian,Jumping,0,1,0
2008,SWE,Sailing,Sailing,0,0,1
2008,SWE,Tennis,Tennis,0,1,0
2008,THA,Boxing,Boxing,1,1,0
2008,THA,Taekwondo,Taekwondo,0,1,0
2008,THA,Weightlifting,Weightlifting,1,0,0
2008,TJK,Judo,Judo,0,0,1
2008,TJK,Wrestling,Wrestling Free.,0,1,0
2008,TOG,Canoe / Kayak,Canoe / Kayak S,0,0,1
2008,TPE,Taekwondo,Taekwondo,0,0,2
2008,TPE,Weightlifting,Weightlifting,0,0,2
2008,TRI,Athletics,Athletics,0,2,0
2008,TUN,Aquatics,Swimming,1,0,0
2008,TUR,Athletics,Athletics,0,2,0
2008,TUR,Boxing,Boxing,0,0,1
2008,TUR,Taekwondo,Taekwondo,0,1,1
2008,TUR,Weightlifting,Weightlifting,0,1,0
2008,TUR,Wrestling,Wrestling Free.,1,0,0
2008,TUR,Wrestling,Wrestling Gre-R,0,0,1
2008,UKR,Aquatics,Diving,0,0,1
2008,UKR,Archery,Archery,1,0,0
2008,UKR,Athletics,Athletics,1,1,3
2008,UKR,Boxing,Boxing,1,0,1
2008,UKR,Canoe / Kayak,Canoe / Kayak F,1,0,1
2008,UKR,Cycling,Cycling Track,0,0,1
2008,UKR,Fencing,Fencing,1,0,0
2008,UKR,Gymnastics,Artistic G.,0,0,1
2008,UKR,Gymnastics,Rhythmic G.,0,0,1
2008,UKR,Judo,Judo,0,0,1
2008,UKR,Modern Pentathlon,Modern Pentath.,0,0,1
2008,UKR,Shooting,Shooting,2,1,0
2008,UKR,Weightlifting,Weightlifting,0,1,1
2008,UKR,Wrestling,Wrestling Free.,0,2,2
2008,UKR,Wrestling,Wrestling Gre-R,0,0,1
2008,USA,Aquatics,Swimming,12,9,10
2008,USA,Aquatics,Water polo,0,2,0
2008,USA,Athletics,Athletics,7,9,7
2008,USA,Baseball,Baseball,0,0,1
2008,USA,Basketball,Basketball,2,0,0
2008,USA,Boxing,Boxing,0,0,1
2008,USA,Cycling,BMX,0,1,2
2008,USA,Cycling,Cycling Road,1,0,1
2008,USA,Equestrian,Eventing,0,1,0
2008,USA,Equestrian,Jumping,2,0,1
2008,USA,Fencing,Fencing,1,3,2
2008,USA,Football,Football,1,0,0
2008,USA,Gymnastics,Artistic G.,2,6,2
2008,USA,Judo,Judo,0,0,1
2008,USA,Rowing,Rowing,1,1,1
2008,USA,Sailing,Sailing,1,1,0
2008,USA,Shooting,Shooting,2,2,2
2008,USA,Softball,Softball,0,1,0
2008,USA,Taekwondo,Taekwondo,0,1,2
2008,USA,Tennis,Tennis,1,0,1
2008,USA,Volleyball,Beach volley.,2,0,0
2008,USA,Volleyball,Volleyball,1,1,0
2008,USA,Wrestling,Wrestling Free.,1,0,1
2008,USA,Wrestling,Wrestling Gre-R,0,0,1
2008,UZB,Gymnastics,Artistic G.,0,0,1
2008,UZB,Gymnastics,Trampoline,0,0,1
2008,UZB,Judo,Judo,0,1,1
2008,UZB,Wrestling,Wrestling Free.,1,1,0
2008,VEN,Taekwondo,Taekwondo,0,0,1
2008,VIE,Weightlifting,Weightlifting,0,1,0
2008,ZIM,Aquatics,Swimming,1,3,0
2012,,Wrestling,Wrestling Freestyle,0,1,0
2012,AFG,Taekwondo,Taekwondo,0,0,1
2012,ALG,Athletics,Athletics,1,0,0
2012,ARG,Hockey,Hockey,0,1,0
2012,ARG,Sailing,Sailing,0,0,1
2012,ARG,Taekwondo,Taekwondo,1,0,0
2012,ARG,Tennis,Tennis,0,0,1
2012,ARM,Wrestling,Wrestling Freestyle,0,1,1
2012,AUS,Aquatics,Diving,0,1,0
2012,AUS,Aquatics,Swimming,1,6,3
2012,AUS,Aquatics,Water Polo,0,0,1
2012,AUS,Athletics,Athletics,2,1,0
2012,AUS,Basketball,Basketball,0,0,1
2012,AUS,Canoe,Canoe Slalom,0,1,0
2012,AUS,Canoe,Canoe Sprint,1,0,0
2012,AUS,Cycling,Cycling BMX,0,1,0
2012,AUS,Cycling,Cycling Track,1,1,3
2012,AUS,Hockey,Hockey,0,0,1
2012,AUS,Rowing,Rowing,0,3,2
2012,AUS,Sailing,Sailing,3,1,0
2012,AUS,Triathlon,Triathlon,0,0,1
2012,AZE,Boxing,Boxing,0,0,2
2012,AZE,Weightlifting,Weightlifting,0,0,1
2012,AZE,Wrestling,Wrestling Freestyle,2,2,3
2012,BAH,Athletics,Athletics,1,0,0
2012,BEL,Judo,Judo,0,0,1
2012,BEL,Sailing,Sailing,0,0,1
2012,BEL,Shooting,Shooting,0,1,0
2012,BLR,Aquatics,Swimming,0,2,0
2012,BLR,Canoe,Canoe Sprint,0,2,1
2012,BLR,Gymnastics,Gymnastics Rhythmic,0,1,1
2012,BLR,Shooting,Shooting,1,0,0
2012,BLR,Tennis,Tennis,2,0,1
2012,BOT,Athletics,Athletics,0,1,0
2012,BRA,Aquatics,Swimming,0,1,1
2012,BRA,Boxing,Boxing,0,1,2
2012,BRA,Football,Football,0,1,0
2012,BRA,Gymnastics,Gymnastics Artistic,1,0,0
2012,BRA,Judo,Judo,1,0,3
2012,BRA,Modern Pentathlon,Modern Pentathlon,0,0,1
2012,BRA,Sailing,Sailing,0,0,1
2012,BRA,Volleyball,Beach Volleyball,0,1,1
2012,BRA,Volleyball,Volleyball,1,1,0
2012,BRN,Athletics,Athletics,0,0,1
2012,BUL,Boxing,Boxing,0,0,1
2012,BUL,Wrestling,Wrestling Freestyle,0,1,0
2012,CAN,Aquatics,Diving,0,0,2
2012,CAN,Aquatics,Marathon swimming,0,0,1
2012,CAN,Aquatics,Swimming,0,1,1
2012,CAN,Athletics,Athletics,0,0,1
2012,CAN,Canoe,Canoe Sprint,0,1,2
2012,CAN,Cycling,Cycling Track,0,0,1
2012,CAN,Football,Football,0,0,1
2012,CAN,Gymnastics,Trampoline,1,0,0
2012,CAN,Judo,Judo,0,0,1
2012,CAN,Rowing,Rowing,0,2,0
2012,CAN,Weightlifting,Weightlifting,0,0,1
2012,CAN,Wrestling,Wrestling Freestyle,0,1,1
2012,CHN,Aquatics,Diving,6,3,1
2012,CHN,Aquatics,Swimming,5,2,3
2012,CHN,Aquatics,Synchronized Swimming,0,1,1
2012,CHN,Archery,Archery,0,1,1
2012,CHN,Athletics,Athletics,1,4,4
2012,CHN,Badminton,Badminton,4,3,1
2012,CHN,Boxing,Boxing,1,1,1
2012,CHN,Cycling,Cycling Track,0,2,1
2012,CHN,Fencing,Fencing,2,0,1
2012,CHN,Gymnastics,Gymnastics Artistic,4,3,1
2012,CHN,Gymnastics,Trampoline,1,1,2
2012,CHN,Judo,Judo,0,1,1
2012,CHN,Modern Pentathlon,Modern Pentathlon,0,1,0
2012,CHN,Rowing,Rowing,0,1,0
2012,CHN,Sailing,Sailing,1,0,0
2012,CHN,Shooting,Shooting,2,2,3
2012,CHN,Table Tennis,Table Tennis,4,2,0
2012,CHN,Taekwondo,Taekwondo,1,1,1
2012,CHN,Weightlifting,Weightlifting,5,2,0
2012,CHN,Wrestling,Wrestling Freestyle,0,1,0
2012,CMR,Weightlifting,Weightlifting,0,0,1
2012,COL,Athletics,Athletics,0,1,0
2012,COL,Cycling,Cycling BMX,1,0,1
2012,COL,Cycling,Cycling Road,0,1,0
2012,COL,Judo,Judo,0,0,1
2012,COL,Taekwondo,Taekwondo,0,0,1
2012,COL,Weightlifting,Weightlifting,0,1,0
2012,COL,Wrestling,Wrestling Freestyle,0,0,1
2012,CRO,Aquatics,Water Polo,1,0,0
2012,CRO,Athletics,Athletics,1,0,0
2012,CRO,Handball,Handball,0,0,1
2012,CRO,Rowing,Rowing,0,1,0
2012,CRO,Shooting,Shooting,1,0,0
2012,CRO,Taekwondo,Taekwondo,0,0,1
2012,CUB,Athletics,Athletics,0,1,2
2012,CUB,Boxing,Boxing,2,0,2
2012,CUB,Judo,Judo,1,2,0
2012,CUB,Shooting,Shooting,1,0,0
2012,CUB,Taekwondo,Taekwondo,0,0,1
2012,CUB,Weightlifting,Weightlifting,0,0,1
2012,CUB,Wrestling,Wrestling Freestyle,1,0,1
2012,CYP,Sailing,Sailing,0,1,0
2012,CZE,Athletics,Athletics,1,0,2
2012,CZE,Canoe,Canoe Slalom,0,1,0
2012,CZE,Canoe,Canoe Sprint,0,0,1
2012,CZE,Cycling,Mountain Bike,1,0,0
2012,CZE,Modern Pentathlon,Modern Pentathlon,1,0,0
2012,CZE,Rowing,Rowing,1,1,0
2012,CZE,Shooting,Shooting,0,0,1
2012,CZE,Tennis,Tennis,0,1,0
2012,DEN,Badminton,Badminton,0,1,2
2012,DEN,Cycling,Cycling Track,1,0,0
2012,DEN,Rowing,Rowing,1,1,1
2012,DEN,Sailing,Sailing,0,1,1
2012,DEN,Shooting,Shooting,0,1,0
2012,DOM,Athletics,Athletics,1,1,0
2012,EGY,Fencing,Fencing,0,1,0
2012,EGY,Weightlifting,Weightlifting,0,1,1
2012,EGY,Wrestling,Wrestling Freestyle,0,1,0
2012,ESP,Aquatics,Swimming,0,2,0
2012,ESP,Aquatics,Synchronized Swimming,0,1,1
2012,ESP,Aquatics,Water Polo,0,1,0
2012,ESP,Basketball,Basketball,0,1,0
2012,ESP,Canoe,Canoe Slalom,0,0,1
2012,ESP,Canoe,Canoe Sprint,0,2,0
2012,ESP,Handball,Handball,0,0,1
2012,ESP,Sailing,Sailing,2,0,0
2012,ESP,Taekwondo,Taekwondo,1,2,0
2012,ESP,Triathlon,Triathlon,0,1,0
2012,ESP,Weightlifting,Weightlifting,1,0,0
2012,ESP,Wrestling,Wrestling Freestyle,0,0,1
2012,EST,Athletics,Athletics,0,0,1
2012,EST,Wrestling,Wrestling Freestyle,0,1,0
2012,ETH,Athletics,Athletics,3,2,2
2012,FIN,Athletics,Athletics,0,1,0
2012,FIN,Sailing,Sailing,0,1,1
2012,FRA,Aquatics,Swimming,4,2,1
2012,FRA,Athletics,Athletics,1,1,1
2012,FRA,Basketball,Basketball,0,1,0
2012,FRA,Canoe,Canoe Slalom,2,0,0
2012,FRA,Cycling,Cycling Track,0,3,0
2012,FRA,Cycling,Mountain Bike,1,0,0
2012,FRA,Gymnastics,Gymnastics Artistic,0,0,1
2012,FRA,Handball,Handball,1,0,0
2012,FRA,Judo,Judo,2,0,5
2012,FRA,Rowing,Rowing,0,1,0
2012,FRA,Sailing,Sailing,0,0,1
2012,FRA,Shooting,Shooting,0,1,1
2012,FRA,Taekwondo,Taekwondo,0,1,1
2012,FRA,Tennis,Tennis,0,1,1
2012,FRA,Wrestling,Wrestling Freestyle,0,0,1
2012,GAB,Taekwondo,Taekwondo,0,1,0
2012,GBR,Aquatics,Diving,0,0,1
2012,GBR,Aquatics,Swimming,0,1,2
2012,GBR,Athletics,Athletics,4,1,1
2012,GBR,Boxing,Boxing,3,1,1
2012,GBR,Canoe,Canoe Slalom,1,1,0
2012,GBR,Canoe,Canoe Sprint,1,0,1
2012,GBR,Cycling,Cycling Road,1,1,1
2012,GBR,Cycling,Cycling Track,7,1,1
2012,GBR,Equestrian,Dressage,3,0,1
2012,GBR,Equestrian,Eventing,0,2,0
2012,GBR,Equestrian,Jumping,1,0,0
2012,GBR,Gymnastics,Gymnastics Artistic,0,1,3
2012,GBR,Hockey,Hockey,0,0,1
2012,GBR,Judo,Judo,0,1,1
2012,GBR,Modern Pentathlon,Modern Pentathlon,0,1,0
2012,GBR,Rowing,Rowing,4,2,3
2012,GBR,Sailing,Sailing,1,4,0
2012,GBR,Shooting,Shooting,1,0,0
2012,GBR,Taekwondo,Taekwondo,1,0,1
2012,GBR,Tennis,Tennis,1,2,0
2012,GBR,Triathlon,Triathlon,1,0,1
2012,GEO,Judo,Judo,1,0,0
2012,GEO,Wrestling,Wrestling Freestyle,0,3,3
2012,GER,Aquatics,Marathon swimming,0,1,0
2012,GER,Athletics,Athletics,1,5,2
2012,GER,Canoe,Canoe Slalom,0,1,1
2012,GER,Canoe,Canoe Sprint,3,1,2
2012,GER,Cycling,Cycling Road,0,2,0
2012,GER,Cycling,Cycling Track,1,1,1
2012,GER,Cycling,Mountain Bike,0,1,0
2012,GER,Equestrian,Dressage,0,1,0
2012,GER,Equestrian,Eventing,3,0,1
2012,GER,Fencing,Fencing,0,1,1
2012,GER,Gymnastics,Gymnastics Artistic,0,3,0
2012,GER,Hockey,Hockey,1,0,0
2012,GER,Judo,Judo,0,2,2
2012,GER,Rowing,Rowing,2,1,0
2012,GER,Table Tennis,Table Tennis,0,0,2
2012,GER,Taekwondo,Taekwondo,0,0,1
2012,GER,Volleyball,Beach Volleyball,1,0,0
2012,GRE,Judo,Judo,0,0,1
2012,GRE,Rowing,Rowing,0,0,1
2012,GRN,Athletics,Athletics,1,0,0
2012,GUA,Athletics,Athletics,0,1,0
2012,HKG,Cycling,Cycling Track,0,0,1
2012,HUN,Aquatics,Marathon swimming,1,0,0
2012,HUN,Aquatics,Swimming,1,0,1
2012,HUN,Athletics,Athletics,1,0,0
2012,HUN,Canoe,Canoe Sprint,3,2,1
2012,HUN,Fencing,Fencing,1,0,0
2012,HUN,Gymnastics,Gymnastics Artistic,1,0,0
2012,HUN,Judo,Judo,0,1,1
2012,HUN,Modern Pentathlon,Modern Pentathlon,0,0,1
2012,HUN,Wrestling,Wrestling Freestyle,0,1,2
2012,INA,Weightlifting,Weightlifting,0,2,1
2012,IND,Badminton,Badminton,0,0,1
2012,IND,Boxing,Boxing,0,0,1
2012,IND,Shooting,Shooting,0,1,1
2012,IND,Wrestling,Wrestling Freestyle,0,1,1
2012,IRI,Athletics,Athletics,0,1,0
2012,IRI,Taekwondo,Taekwondo,0,1,0
2012,IRI,Weightlifting,Weightlifting,2,3,0
2012,IRI,Wrestling,Wrestling Freestyle,3,1,2
2012,IRL,Athletics,Athletics,0,0,1
2012,IRL,Boxing,Boxing,1,1,2
2012,IRL,Equestrian,Jumping,0,0,1
2012,ITA,Aquatics,Marathon swimming,0,0,1
2012,ITA,Aquatics,Water Polo,0,1,0
2012,ITA,Archery,Archery,1,0,0
2012,ITA,Athletics,Athletics,0,0,1
2012,ITA,Boxing,Boxing,0,2,1
2012,ITA,Canoe,Canoe Slalom,1,0,0
2012,ITA,Cycling,Mountain Bike,0,0,1
2012,ITA,Fencing,Fencing,3,2,2
2012,ITA,Gymnastics,Gymnastics Artistic,0,0,1
2012,ITA,Gymnastics,Gymnastics Rhythmic,0,0,1
